Contacts	TotalForwards
1.49376E7	10674
1605000.0	1161
2817000.0	2147
5371800.0	4739
1.59864E7	11380
8255400.0	7572
1.02192E7	8077
1.28406E7	9302
3210000.0	2553
233400.0	37
1.12674E7	8479
8646000.0	7925
1.38888E7	9996
6682200.0	6174
6420000.0	5863
1.17918E7	8690
1.44132E7	10263
466800.0	61
9170400.0	8048
1.284E7	9302
7206600.0	6427
1277400.0	833
933600.0	642
4585200.0	3873
3472200.0	2744
1.02186E7	8077
1.54614E7	11092
1.65102E7	11604
1867200.0	1380
2292600.0	1606
4323000.0	3633
6944400.0	6238
1.0743E7	8235
1.33644E7	9657
1.59858E7	11380
1.02162E7	8074
1.3362E7	9657
6418800.0	5863
2947200.0	2154
1.07406E7	8235
1.59834E7	11380
1.38864E7	9996
3209400.0	2551
5894400.0	5244
2063400.0	1558
1.1265E7	8479
6156600.0	5683
1.65078E7	11602
6943200.0	6238
9167400.0	8048
1.49346E7	10674
1.17888E7	8690
1.23132E7	9002
9691800.0	8061
3471600.0	2744
6681000.0	6174
1.28376E7	9299
1211400.0	772
1.5459E7	11092
1.074E7	8235
3864600.0	3269
1735800.0	1189
7991400.0	7431
5107800.0	4610
184200.0	25
1.38858E7	9996
1.65072E7	11602
2422800.0	1708
1.44102E7	10263
7729200.0	7027
368400.0	54
8643000.0	7925
1.12644E7	8479
4845600.0	4256
2685000.0	2116
1.54584E7	11092
1.23126E7	9002
736800.0	531
4126800.0	3364
5632200.0	5114
9691200.0	8061
5370000.0	4734
1.59828E7	11380
1.02156E7	8074
1473600.0	1050
1.33614E7	9657
8253600.0	7572
1.2837E7	9299
5895000.0	5244
1.54602E7	11092
1.23144E7	9002
9693000.0	8061
2816400.0	2147
1998000.0	1495
1.02174E7	8075
1.59846E7	11380
1.28388E7	9302
5632800.0	5114
999000.0	651
1146000.0	727
3078600.0	2338
1.3887E7	9996
6419400.0	5863
8644200.0	7925
1.12656E7	8479
1.179E7	8690
573000.0	130
6157200.0	5683
1.49358E7	10674
9168600.0	8048
1.44114E7	10263
4584000.0	3873
7467600.0	6882
4846200.0	4268
1.02168E7	8075
1.28382E7	9302
1.54596E7	11092
2292000.0	1606
1.65084E7	11602
4321800.0	3622
3733800.0	3106
1.33626E7	9657
7205400.0	6422
1.07412E7	8235
1.5984E7	11380
8254200.0	7572
8643600.0	7925
52200.0	2
1.17894E7	8690
1.44108E7	10263
5370600.0	4738
7992000.0	7431
2554200.0	1968
9168000.0	8048
1.49352E7	10674
104400.0	6
9692400.0	8061
1408200.0	1025
3996000.0	3342
1.23138E7	9002
5108400.0	4611
7729800.0	7027
6684000.0	6174
704400.0	466
1.38924E7	9996
1.1271E7	8479
1.65138E7	11607
8649600.0	7925
3342000.0	2728
6421800.0	5863
1408800.0	1027
9174000.0	8048
1.17954E7	8690
1.44168E7	10263
4324800.0	3639
1.28436E7	9303
9697800.0	8061
1.5465E7	11092
1.02222E7	8077
4587000.0	3876
7208400.0	6431
2162400.0	1598
1.3368E7	9657
352200.0	53
1998600.0	1495
1.07466E7	8236
6946200.0	6238
1.59894E7	11381
3604200.0	2872
1081200.0	659
1.44162E7	10263
8649000.0	7925
1.12704E7	8479
3997200.0	3342
5373000.0	4743
2555400.0	1968
1.17948E7	8690
8256600.0	7572
540600.0	86
9173400.0	8048
7994400.0	7432
5110800.0	4611
1.23192E7	9002
1.49406E7	10674
1671000.0	1173
1.33674E7	9657
2817600.0	2147
1.59888E7	11381
1.02216E7	8077
6159600.0	5690
1.38918E7	9996
5635200.0	5115
1.0746E7	8236
5897400.0	5247
1.65132E7	11607
3079800.0	2338
129000.0	16
2949000.0	2155
6160200.0	5691
1.02234E7	8081
1.33692E7	9657
1.59906E7	11381
1.28448E7	9303
5898000.0	5247
1.38936E7	9996
1.07478E7	8236
1.6515E7	11609
1343400.0	879
1.49418E7	10674
1.1796E7	8690
6946800.0	6238
3211200.0	2560
9174600.0	8048
1933200.0	1463
9699000.0	8061
1.23204E7	9002
3473400.0	2744
1.54662E7	11092
6684600.0	6175
6422400.0	5865
966600.0	644
7995000.0	7432
1.65144E7	11607
802800.0	586
5111400.0	4611
1.33686E7	9657
1.07472E7	8236
7732800.0	7027
2424600.0	1708
1.12716E7	8479
1.44174E7	10263
1605600.0	1161
8650200.0	7925
1.3893E7	9996
3866400.0	3269
4849200.0	4271
7470600.0	6883
1.23198E7	9002
4128600.0	3364
5635800.0	5115
2686800.0	2116
9698400.0	8061
1.49412E7	10674
1.599E7	11381
8257200.0	7572
401400.0	57
1.02228E7	8077
5373600.0	4750
1.28442E7	9303
1.54656E7	11092
1.28418E7	9302
9696000.0	8061
3603600.0	2872
4585800.0	3873
2161800.0	1597
1.54632E7	11092
7469400.0	6882
1.02204E7	8077
7207200.0	6430
4323600.0	3636
1.07448E7	8235
1.59876E7	11380
1.33662E7	9657
2424000.0	1708
1.44144E7	10263
8647200.0	7925
1539600.0	1149
5372400.0	4740
3865800.0	3269
1.1793E7	8690
7993800.0	7431
4848000.0	4269
9171600.0	8048
769800.0	531
2686200.0	2116
7731600.0	7027
1.49388E7	10674
1.23174E7	9002
5110200.0	4611
1.02198E7	8077
606000.0	174
1.33656E7	9657
6420600.0	5863
6158400.0	5685
1.5987E7	11380
1.389E7	9996
1212000.0	772
5896200.0	5247
1.07442E7	8235
3079200.0	2338
1.12686E7	8479
1.65114E7	11605
6945000.0	6238
1.17924E7	8690
3341400.0	2728
9171000.0	8048
1.49382E7	10674
303000.0	53
1801800.0	1306
1.54626E7	11092
6682800.0	6174
1.28412E7	9302
9695400.0	8061
1.23168E7	9002
1.494E7	10674
7207800.0	6431
1.17942E7	8690
9172800.0	8048
4324200.0	3636
6945600.0	6238
258000.0	38
9697200.0	8061
1.23186E7	9002
1.2843E7	9303
1.54644E7	11092
3472800.0	2744
6683400.0	6174
516000.0	63
3735000.0	3108
1.07454E7	8236
4848600.0	4270
1.65126E7	11606
7732200.0	7027
2293200.0	1606
1.33668E7	9657
1474200.0	1051
1032000.0	651
7470000.0	6883
1.12698E7	8479
1.44156E7	10263
4586400.0	3876
8648400.0	7925
1.38912E7	9996
2064000.0	1558
1.2318E7	9002
1.54638E7	11092
9696600.0	8061
1.49394E7	10674
5896800.0	5247
4128000.0	3364
1.59882E7	11380
1146600.0	729
1.0221E7	8077
1.28424E7	9302
2948400.0	2154
5634600.0	5115
8256000.0	7572
1736400.0	1189
6421200.0	5863
8647800.0	7925
1.12692E7	8479
1.38906E7	9996
1.6512E7	11605
6159000.0	5688
1.4415E7	10263
868200.0	602
3210600.0	2558
9172200.0	8048
1.17936E7	8690
1.36344E7	9902
1.67832E7	11721
6555000.0	5874
1.04886E7	8186
6292800.0	5808
1.62558E7	11449
237600.0	37
1.41588E7	10185
1.1013E7	8400
6030600.0	5455
8391600.0	7634
3146400.0	2503
1.15374E7	8559
475200.0	63
7079400.0	6244
9439800.0	8059
1.20612E7	8765
3408600.0	2735
4195800.0	3515
1.5207E7	10824
1311000.0	843
950400.0	642
6817200.0	6232
9964200.0	8064
1.311E7	9492
1.57314E7	11171
1.25856E7	9056
1900800.0	1381
8127600.0	7504
1.10124E7	8400
1.41582E7	10185
8391000.0	7634
1.36338E7	9902
5244000.0	4694
3801600.0	3167
7865400.0	7172
1.46826E7	10454
1.15368E7	8559
4063800.0	3347
8915400.0	7993
4981800.0	4499
1.6782E7	11721
2622000.0	2059
7603200.0	6981
1.57308E7	11171
5768400.0	5204
1573200.0	1149
9963600.0	8064
1.2585E7	9056
1.52064E7	10824
2884200.0	2150
5506200.0	4983
1.62552E7	11449
786600.0	541
1.31094E7	9492
1.0488E7	8181
1.57326E7	11171
622800.0	237
9965400.0	8064
1.52082E7	10824
1.25868E7	9056
6031200.0	5455
1.6257E7	11451
1245600.0	832
5769000.0	5204
1.04898E7	8186
1.31112E7	9492
3015600.0	2171
8392200.0	7637
1.1538E7	8559
6555600.0	5874
8916600.0	7993
1.41594E7	10185
1.67844E7	11721
311400.0	53
1835400.0	1358
3277800.0	2610
6293400.0	5808
9441000.0	8059
1.20624E7	8765
1.46838E7	10454
4720200.0	3920
1.31106E7	9492
9964800.0	8064
3670800.0	3055
2229000.0	1600
1.04892E7	8186
1.5732E7	11171
7603800.0	6981
7341600.0	6691
4458000.0	3804
1.10136E7	8400
1.3635E7	9902
1.62564E7	11450
2491200.0	1831
1.46832E7	10454
8916000.0	7993
5506800.0	4983
3933000.0	3339
1.20618E7	8765
8128200.0	7504
1507800.0	1149
9440400.0	8059
4982400.0	4499
1.25862E7	9056
2753400.0	2137
5244600.0	4694
7866000.0	7175
1.52076E7	10824
7340400.0	6691
9438000.0	8059
1.20594E7	8765
1.25838E7	9056
1.52052E7	10824
4456800.0	3804
3408000.0	2735
3670200.0	3055
1.31082E7	9492
7078200.0	6244
1.57296E7	11171
9962400.0	8064
2228400.0	1600
4194600.0	3515
6816000.0	6232
1.10106E7	8400
1.41564E7	10185
7864800.0	7172
4981200.0	4499
8389200.0	7634
1.3632E7	9902
1.46808E7	10454
4719000.0	3920
1.1535E7	8559
3932400.0	3339
2490600.0	1831
7602600.0	6981
8913600.0	7993
1.67784E7	11721
1441800.0	1045
6029400.0	5455
1.5729E7	11171
1966200.0	1478
213000.0	37
9961800.0	8064
1.25832E7	9056
2883600.0	2150
1.04862E7	8181
1.62534E7	11447
426000.0	57
1.31076E7	9492
5767200.0	5204
1.41558E7	10185
1114200.0	662
852000.0	592
6553800.0	5874
3145800.0	2503
8913000.0	7993
1.15344E7	8559
1.20588E7	8765
1.52046E7	10824
9437400.0	8059
1704000.0	1178
6291600.0	5808
1.46802E7	10454
8390400.0	7634
3277200.0	2609
6816600.0	6232
8914800.0	7993
1.15362E7	8559
1.41576E7	10185
1.20606E7	8765
1.67808E7	11721
6554400.0	5874
9439200.0	8059
1.4682E7	10454
2097600.0	1590
1.31088E7	9492
1376400.0	882
1.04874E7	8181
1.57302E7	11171
4719600.0	3920
7341000.0	6691
3539400.0	2776
4195200.0	3515
688200.0	440
1.36332E7	9902
2359800.0	1682
1.10118E7	8400
1.62546E7	11447
4457400.0	3804
7078800.0	6244
524400.0	63
8914200.0	7993
5505600.0	4983
5767800.0	5204
1.206E7	8765
1.46814E7	10454
1048800.0	651
1.25844E7	9056
9438600.0	8059
2752800.0	2137
5243400.0	4694
1.52058E7	10824
8127000.0	7504
9963000.0	8064
1.36326E7	9902
6292200.0	5808
1.67796E7	11721
1.04868E7	8181
1.6254E7	11447
3015000.0	2171
59400.0	2
262200.0	38
1638600.0	1162
1.4157E7	10185
8389800.0	7634
1.10112E7	8400
1.15356E7	8559
6030000.0	5455
118800.0	13
9968400.0	8064
1.31142E7	9492
7605600.0	6981
4722000.0	3920
1049400.0	651
1.57356E7	11174
819600.0	592
1.36386E7	9902
1.04928E7	8187
3802800.0	3168
2361000.0	1685
7343400.0	6691
4459800.0	3804
1639200.0	1162
1.10172E7	8400
1.626E7	11452
5246400.0	4694
1.46868E7	10454
8919600.0	7993
1.1541E7	8559
1.20654E7	8765
5508600.0	4983
8130000.0	7504
4984200.0	4499
2623200.0	2062
1.25898E7	9056
1.52112E7	10824
9444000.0	8059
7867800.0	7183
409800.0	57
4065000.0	3347
1.04922E7	8187
3016200.0	2171
1311600.0	843
1.3638E7	9902
1.62594E7	11452
1.67904E7	11721
1.31136E7	9492
6294600.0	5808
6032400.0	5455
655800.0	440
1.10166E7	8400
1.41624E7	10185
8395200.0	7660
1.52106E7	10824
1.20648E7	8765
1901400.0	1381
7081200.0	6244
4197600.0	3520
3278400.0	2610
9443400.0	8059
6819000.0	6232
9967800.0	8064
1.5735E7	11174
3540600.0	2776
2098800.0	1593
6556800.0	5874
1.25892E7	9056
1.20666E7	8765
1.52124E7	10828
9445200.0	8059
7081800.0	6244
1.4688E7	10454
4460400.0	3804
3409800.0	2735
1573800.0	1149
1.57368E7	11175
9969600.0	8064
1.2591E7	9056
2230200.0	1600
4198200.0	3520
6819600.0	6232
7868400.0	7186
4984800.0	4499
3672000.0	3056
1.10178E7	8400
8396400.0	7660
1.36392E7	9902
1.15422E7	8559
3934200.0	3339
7606200.0	6981
4722600.0	3920
1.41636E7	10185
2492400.0	1831
7344000.0	6693
8920800.0	7993
1.67928E7	11721
1.25904E7	9056
2885400.0	2150
1246200.0	832
918000.0	642
6033000.0	5455
9969000.0	8064
1.52118E7	10827
1.62606E7	11452
5770800.0	5204
1836000.0	1358
1.04934E7	8187
1.31148E7	9492
1.57362E7	11175
3147600.0	2503
8395800.0	7660
1.15416E7	8559
1.4163E7	10185
6557400.0	5874
6295200.0	5808
8920200.0	7993
1.67916E7	11721
1.46874E7	10454
459000.0	60
9444600.0	8059
1.2066E7	8765
2622600.0	2060
8917800.0	7993
1.4685E7	10454
1.15392E7	8559
4064400.0	3347
5507400.0	4983
1.20636E7	8765
5245200.0	4694
9442200.0	8059
1.2588E7	9056
8128800.0	7504
1180200.0	762
1.52094E7	10824
1.04904E7	8186
6294000.0	5808
2884800.0	2150
1.36362E7	9902
1.62576E7	11451
1.67868E7	11721
1770000.0	1305
1.41606E7	10185
3147000.0	2503
5769600.0	5204
8393400.0	7653
1.10148E7	8400
6031800.0	5455
885000.0	624
1.52088E7	10824
7342200.0	6691
1.2063E7	8765
721200.0	526
9441600.0	8059
4458600.0	3804
7080000.0	6244
2098200.0	1593
1.57332E7	11171
9966000.0	8064
1442400.0	1045
1.31118E7	9492
6817800.0	6232
1.25874E7	9056
3540000.0	2776
4196400.0	3515
3802200.0	3168
1.10142E7	8400
7866600.0	7175
4983000.0	4499
1.36356E7	9902
2360400.0	1684
8392800.0	7650
7604400.0	6981
1.46844E7	10454
1.15386E7	8559
360600.0	53
2032200.0	1557
4720800.0	3920
8917200.0	7993
1.416E7	10185
1.67856E7	11721
1114800.0	662
8129400.0	7504
1.36374E7	9902
8394600.0	7658
1.1016E7	8400
5245800.0	4694
7867200.0	7182
2491800.0	1831
1.15404E7	8559
557400.0	95
1.46862E7	10454
8919000.0	7993
1.41618E7	10185
1.67892E7	11721
3933600.0	3339
4983600.0	4499
7605000.0	6981
5770200.0	5204
1704600.0	1178
2754000.0	2137
9967200.0	8064
1.25886E7	9056
1.521E7	10824
1.62588E7	11452
1.3113E7	9492
5508000.0	4983
1.04916E7	8186
1.57344E7	11174
6818400.0	6232
8394000.0	7653
1.15398E7	8559
1.41612E7	10185
8918400.0	7993
3409200.0	2735
1.6788E7	11721
6556200.0	5874
1.46856E7	10454
9442800.0	8059
1377000.0	882
1.20642E7	8765
4459200.0	3804
9966600.0	8064
1.31124E7	9492
7342800.0	6691
1.0491E7	8186
1.57338E7	11174
4721400.0	3920
1966800.0	1478
2229600.0	1600
4197000.0	3520
1.36368E7	9902
3671400.0	3056
1.10154E7	8400
1.62582E7	11451
7080600.0	6244
983400.0	651
1.2594E7	9056
9448200.0	8059
2755200.0	2137
1.52154E7	10831
6034800.0	5455
9972600.0	8064
1.31184E7	9492
5510400.0	4983
1967400.0	1478
5772600.0	5204
1.0497E7	8187
3017400.0	2171
1.57398E7	11190
6559200.0	5874
1.41666E7	10185
8399400.0	7686
1.10208E7	8400
1.15452E7	8559
3279600.0	2614
6297000.0	5808
8923800.0	7993
1.67988E7	11721
1115400.0	662
1.20696E7	8765
1.4691E7	10463
3672600.0	3056
1639800.0	1162
4723800.0	3920
1.31178E7	9492
172200.0	16
1.57392E7	11187
7607400.0	6981
9972000.0	8064
2230800.0	1600
7345200.0	6708
1.36422E7	9902
344400.0	53
1.04964E7	8187
4461600.0	3804
1.62636E7	11460
1.46904E7	10463
688800.0	440
1.15446E7	8559
3934800.0	3339
5248200.0	4694
2493000.0	1831
8131800.0	7505
8923200.0	7993
73800.0	2
9447600.0	8059
1377600.0	882
7869600.0	7199
1.2069E7	8765
4986000.0	4499
1.25934E7	9056
1.52148E7	10829
1.46922E7	10463
1.15464E7	8559
4066200.0	3347
5511000.0	4983
8925000.0	7993
2624400.0	2065
1902000.0	1381
8132400.0	7505
9449400.0	8059
1.20708E7	8765
1.52166E7	10831
5248800.0	4694
951000.0	642
1050000.0	651
2886600.0	2150
1.62648E7	11460
6035400.0	5455
1.3119E7	9492
1.68012E7	11721
1.04976E7	8187
525000.0	65
5773200.0	5204
1.1022E7	8400
1.41678E7	10185
8400600.0	7688
1.36434E7	9902
4200000.0	3522
1.20702E7	8765
9448800.0	8059
1.46916E7	10463
4462200.0	3804
7083600.0	6244
2100000.0	1593
1.57404E7	11190
9973200.0	8064
6821400.0	6232
1.25946E7	9056
1.5216E7	10831
3541800.0	2776
7870200.0	7200
1.68E7	11721
4986600.0	4499
1.36428E7	9902
7608000.0	6981
2362200.0	1687
1.10214E7	8400
1.62642E7	11460
8400000.0	7687
1312200.0	843
3804000.0	3168
4724400.0	3920
7345800.0	6708
8924400.0	7993
1.15458E7	8559
1.41672E7	10185
6820200.0	6232
1.41648E7	10185
8397600.0	7673
3279000.0	2610
1508400.0	1149
1.15434E7	8559
8922000.0	7993
1.67952E7	11721
6558000.0	5874
754200.0	531
1.46892E7	10463
1.20678E7	8765
9970200.0	8064
3541200.0	2776
4461000.0	3804
2099400.0	1593
1.3116E7	9492
1.57374E7	11175
7344600.0	6708
1.36404E7	9902
7082400.0	6244
4198800.0	3520
1.04946E7	8187
1.1019E7	8400
1.62618E7	11458
5509200.0	4983
1.15428E7	8559
8921400.0	7993
1.46886E7	10463
2754600.0	2137
5247000.0	4694
1770600.0	1305
1.5213E7	10828
8130600.0	7505
1.25916E7	9056
9445800.0	8059
1.20672E7	8765
1.0494E7	8187
1.36398E7	9902
1.62612E7	11458
6295800.0	5808
6033600.0	5455
1.31154E7	9492
1.6794E7	11721
1.10184E7	8400
5771400.0	5204
1.41642E7	10185
3016800.0	2171
8397000.0	7668
147600.0	16
1.04958E7	8187
1.6263E7	11460
1.67976E7	11721
1.31172E7	9492
6296400.0	5808
1443000.0	1045
1016400.0	651
1.10202E7	8400
6034200.0	5455
295200.0	51
1.4166E7	10185
8398800.0	7684
1.36416E7	9902
3148200.0	2505
2032800.0	1557
1.20684E7	8765
590400.0	130
1.52142E7	10828
7083000.0	6244
9447000.0	8059
4199400.0	3522
6820800.0	6232
1.46898E7	10463
1180800.0	762
1.57386E7	11175
3410400.0	2735
9971400.0	8064
6558600.0	5874
1.25928E7	9056
508200.0	63
2361600.0	1686
5247600.0	4694
3803400.0	3168
1705200.0	1178
7869000.0	7198
8398200.0	7682
1.10196E7	8400
1.3641E7	9902
1.62624E7	11460
4723200.0	3920
2623800.0	2064
1.41654E7	10185
7606800.0	6981
852600.0	592
8922600.0	7993
4985400.0	4499
1.1544E7	8559
1.67964E7	11721
1.25922E7	9056
9446400.0	8059
1.52136E7	10828
9970800.0	8064
5772000.0	5204
4065600.0	3347
1.04952E7	8187
1.5738E7	11175
2886000.0	2150
1.31166E7	9492
5509800.0	4983
8131200.0	7505
8928000.0	7993
3411600.0	2735
4201800.0	3522
1.46952E7	10468
9452400.0	8059
7085400.0	6244
1.20738E7	8765
6823200.0	6232
9976800.0	8064
1.25982E7	9056
1.52196E7	10833
2232000.0	1600
1.36464E7	9902
1.68072E7	11721
1443600.0	1045
3673800.0	3056
1.1025E7	8400
1.62678E7	11461
4988400.0	4499
7609800.0	6983
4464000.0	3804
8403600.0	7691
721800.0	526
7347600.0	6708
4726200.0	3920
1.15494E7	8559
1.41708E7	10185
2494200.0	1831
558000.0	96
9451800.0	8059
1.25976E7	9056
5774400.0	5204
6036600.0	5455
1.5219E7	10832
1116000.0	662
9976200.0	8064
1.3122E7	9492
2887200.0	2150
5512200.0	4983
1.05006E7	8189
1.57434E7	11196
1.41702E7	10185
6561000.0	5874
3149400.0	2506
8403000.0	7691
1.10244E7	8400
279000.0	47
1705800.0	1178
6298800.0	5808
8927400.0	7993
1.46946E7	10466
1.15488E7	8559
1.6806E7	11721
1.20732E7	8765
6823800.0	6232
1.10262E7	8400
1.4172E7	10185
8404800.0	7698
6561600.0	5874
246000.0	37
1.46964E7	10473
8929200.0	7993
1.15506E7	8559
1.2075E7	8765
1.68096E7	11721
3280800.0	2619
6299400.0	5808
492000.0	63
9977400.0	8064
1.57446E7	11196
7348200.0	6708
3543000.0	2776
4464600.0	3804
2101200.0	1594
1.25988E7	9056
1378200.0	882
984000.0	651
1.05018E7	8190
1.36476E7	9902
1.6269E7	11461
7086000.0	6244
4202400.0	3522
1.31232E7	9492
1968000.0	1478
1.155E7	8559
1.46958E7	10473
8928600.0	7993
1.41714E7	10185
5512800.0	4983
3936000.0	3341
1.52202E7	10833
8134200.0	7505
1.20744E7	8765
24600.0	2
1050600.0	651
9453000.0	8059
2756400.0	2137
5250600.0	4694
7872000.0	7200
1.62684E7	11461
6037200.0	5455
49200.0	2
1640400.0	1162
1.31226E7	9492
1.68084E7	11721
1.05012E7	8190
1.5744E7	11196
5775000.0	5204
3018600.0	2171
98400.0	3
820200.0	592
1.3647E7	9902
8404200.0	7693
1.10256E7	8400
1.68036E7	11721
4987200.0	4499
1836600.0	1358
196800.0	28
1.10232E7	8400
5249400.0	4694
7870800.0	7200
1.36446E7	9902
1.6266E7	11460
4725000.0	3920
8401800.0	7690
2493600.0	1831
393600.0	54
3935400.0	3341
7608600.0	6981
1.15476E7	8559
8926200.0	7993
1.4169E7	10185
9450000.0	8059
1.25958E7	9056
787200.0	541
2755800.0	2137
1.52172E7	10831
5773800.0	5204
1.31202E7	9492
9974400.0	8064
1574400.0	1149
5511600.0	4983
1.04988E7	8187
1.57416E7	11196
8133000.0	7505
1.41684E7	10185
1.10226E7	8400
6822000.0	6232
8401200.0	7688
3148800.0	2505
1.1547E7	8559
1.46928E7	10463
8925600.0	7993
3411000.0	2735
1.68024E7	11721
6559800.0	5874
6297600.0	5808
1.20714E7	8765
1246800.0	832
7346400.0	6708
4462800.0	3804
9973800.0	8064
1.31196E7	9492
1.5741E7	11191
1.25952E7	9056
7084200.0	6244
623400.0	238
3673200.0	3056
2231400.0	1600
4200600.0	3522
1.3644E7	9902
1.04982E7	8187
1.62654E7	11460
123000.0	14
7609200.0	6982
1.57428E7	11196
9975600.0	8064
1.31214E7	9492
1.2597E7	9056
4725600.0	3920
3542400.0	2776
1.05E7	8189
3804600.0	3168
7347000.0	6708
1.36458E7	9902
1.62672E7	11461
2362800.0	1691
4463400.0	3804
7084800.0	6244
5250000.0	4694
1.4694E7	10463
1.15482E7	8559
8133600.0	7505
8926800.0	7993
1.41696E7	10185
2625000.0	2065
1.52184E7	10832
7871400.0	7200
1.20726E7	8765
4987800.0	4499
4066800.0	3347
9451200.0	8059
1509000.0	1149
1.62666E7	11460
2033400.0	1557
221400.0	37
1.68048E7	11721
1.04994E7	8187
1.31208E7	9492
6298200.0	5808
3018000.0	2171
1.10238E7	8400
1.36452E7	9902
442800.0	57
8402400.0	7691
6036000.0	5455
6822600.0	6232
1181400.0	762
885600.0	624
4201200.0	3522
3280200.0	2619
9450600.0	8059
1.2072E7	8765
1.46934E7	10463
1.57422E7	11196
9975000.0	8064
1771200.0	1305
2100600.0	1593
1.52178E7	10832
6560400.0	5874
1.25964E7	9056
1182000.0	762
2626200.0	2065
1.4175E7	10185
8932200.0	7993
1.15536E7	8559
5514600.0	4983
8136000.0	7507
1.2078E7	8765
591000.0	130
1.52238E7	10859
5252400.0	4694
9456600.0	8059
7873800.0	7206
1.46994E7	10474
4068000.0	3347
6039000.0	5455
1771800.0	1306
1.05048E7	8190
1.57476E7	11202
2888400.0	2150
1.31262E7	9492
1.68156E7	11721
5776800.0	5204
8407800.0	7720
1.10292E7	8400
1.36506E7	9902
1.6272E7	11475
7087200.0	6244
8931600.0	7993
4203600.0	3522
1.46988E7	10474
1.20774E7	8765
6825000.0	6232
1.26018E7	9056
9456000.0	8059
3543600.0	2776
2101800.0	1594
1.52232E7	10852
9980400.0	8064
1444200.0	1045
1.365E7	9902
4728000.0	3920
1.68144E7	11721
1.05042E7	8190
7611600.0	6983
1.10286E7	8400
1.62714E7	11470
4990200.0	4499
2034000.0	1558
2364000.0	1692
4465800.0	3804
1.41744E7	10185
8407200.0	7710
3805800.0	3172
7349400.0	6708
1.1553E7	8559
1017000.0	651
1.36518E7	9902
1.6818E7	11721
7874400.0	7209
1.0506E7	8190
4990800.0	4499
1116600.0	662
1.62732E7	11478
853200.0	592
1.41762E7	10190
4728600.0	3920
8409000.0	7730
1.10304E7	8400
3937200.0	3341
2495400.0	1831
7612200.0	6984
1.15548E7	8559
1706400.0	1178
9457200.0	8059
5515200.0	4983
1.20786E7	8765
1.2603E7	9056
1.52244E7	10862
5777400.0	5204
1.31274E7	9492
2757600.0	2137
5253000.0	4694
1.57488E7	11204
9981600.0	8064
8136600.0	7507
426600.0	57
1.10298E7	8400
1378800.0	882
1.41756E7	10185
8408400.0	7730
1.36512E7	9902
6563400.0	5874
3150600.0	2506
1.47E7	10474
689400.0	441
1.15542E7	8559
8932800.0	7993
1.68168E7	11721
6301200.0	5808
7350000.0	6711
1.57482E7	11204
1968600.0	1478
4466400.0	3804
3412800.0	2737
9981000.0	8064
1.26024E7	9056
3675000.0	3056
1.05054E7	8190
1.62726E7	11475
7087800.0	6244
2233200.0	1600
4204200.0	3522
6825600.0	6232
1.31268E7	9492
6300000.0	5808
1.62702E7	11467
656400.0	440
1.6812E7	11721
1.0503E7	8190
1.31244E7	9492
1.57458E7	11201
3150000.0	2506
1312800.0	843
1.10274E7	8400
6037800.0	5455
8406000.0	7709
1.36488E7	9902
8929800.0	7993
1.4697E7	10473
9454200.0	8059
1.20756E7	8765
4203000.0	3522
6824400.0	6232
1.26E7	9056
328200.0	53
1902600.0	1381
3412200.0	2737
9978600.0	8064
1.52214E7	10848
6562200.0	5874
4989000.0	4499
1.36482E7	9902
1.68108E7	11721
1.05024E7	8190
3805200.0	3171
2363400.0	1691
7872600.0	7200
1.10268E7	8400
1.62696E7	11462
8405400.0	7703
7610400.0	6983
4726800.0	3920
1.15512E7	8559
1.41726E7	10185
1575000.0	1149
2625600.0	2065
1.25994E7	9056
1.52208E7	10842
9453600.0	8059
5775600.0	5204
4067400.0	3347
9978000.0	8064
1.31238E7	9492
5251200.0	4694
1.57452E7	11196
2887800.0	2150
5513400.0	4983
8134800.0	7506
2757000.0	2137
5776200.0	5204
1.52226E7	10848
1.26012E7	9056
9455400.0	8059
1.20768E7	8765
9979800.0	8064
5514000.0	4983
1.31256E7	9492
1.5747E7	11202
1247400.0	832
1.1028E7	8400
6562800.0	5874
1.41738E7	10185
3019200.0	2171
8406600.0	7709
1837200.0	1358
1.15524E7	8559
3281400.0	2619
6300600.0	5808
8931000.0	7993
6038400.0	5455
1.46982E7	10474
1.68132E7	11721
918600.0	642
1.57464E7	11201
7611000.0	6983
754800.0	531
4727400.0	3920
9979200.0	8064
1.26006E7	9056
7348800.0	6708
2232600.0	1600
1.05036E7	8190
1.36494E7	9902
1.62708E7	11468
1509600.0	1149
1.3125E7	9492
7086600.0	6244
3674400.0	3056
4465200.0	3804
1.15518E7	8559
3936600.0	3341
5251800.0	4694
8135400.0	7506
1.41732E7	10185
2494800.0	1831
8930400.0	7993
7873200.0	7200
1.20762E7	8765
1.5222E7	10848
377400.0	54
9454800.0	8059
4989600.0	4499
1.46976E7	10473
1.10334E7	8400
156000.0	16
1.36548E7	9902
8412000.0	7752
6565200.0	5874
1510200.0	1149
1.47036E7	10486
312000.0	53
1.15578E7	8559
8936400.0	7993
1.41792E7	10192
1.6824E7	11721
3282600.0	2621
6303000.0	5808
1.57518E7	11204
7351800.0	6719
624000.0	243
9984600.0	8064
4468200.0	3804
7089600.0	6244
2103000.0	1595
1.52274E7	10873
1.2606E7	9056
1.62762E7	11480
1248000.0	832
6827400.0	6232
3544800.0	2776
4206000.0	3522
1.0509E7	8190
1.31304E7	9492
